a,c,b,d,p,OR,X
13,228441,64,9280779,1.06E-16,8.252276231,CDK16
4,228441,1066,9280779,1.47E-05,0.152444993,CDK17
50,228441,327,9280779,3.87E-43,6.212016923,CDK18
11,228441,1401,9280779,6.79E-05,0.318981083,CDK19
1,228441,40,9280779,0.987750768,1.015664767,CDK2
9,228441,71,9280779,2.36E-07,5.149849522,CDK2AP1
15,228441,25,9280779,1.28E-47,24.3759544,CDK2AP2
9,228441,61,9280779,1.11E-08,5.994087149,CDK3
2,228441,33,9280779,0.200674824,2.462217617,CDK4
7,228441,32,9280779,2.29E-10,8.88706671,CDK5
14,228441,393,9280779,0.171658612,1.447257683,CDK5RAP1
33,228441,1487,9280779,0.556009178,0.901598852,CDK5RAP2
1,228441,94,9280779,0.390270884,0.432197773,CDK5RAP3
112,228441,1697,9280779,6.84E-26,2.681307104,CDK6
17,228441,384,9280779,0.016286119,1.798573025,CDK7
16,228441,1445,9280779,0.001102682,0.449844603,CDK8
19,228441,76,9280779,4.02E-29,10.15664767,CDK9
28,228441,6042,9280779,5.31E-23,0.188272847,CDKAL1
9,228441,670,9280779,0.066879621,0.545730322,CDKL1
28,228441,1425,9280779,0.236786426,0.798276869,CDKL3
14,228441,378,9280779,0.130620644,1.504688543,CDKL4
6,228441,1003,9280779,0.000176888,0.243030453,CDKL5
30,228441,130,9280779,1.49E-41,9.375367078,CDKN1A
26,228441,47,9280779,1.14E-76,22.4742842,CDKN1B
16,228441,34,9280779,1.58E-42,19.11839561,CDKN2AIP
22,228441,113,9280779,5.51E-26,7.909601724,CDKN2AIPNL
25,228441,61,9280779,1.14E-58,16.65024208,CDKN2C
6,228441,152,9280779,0.252092985,1.603681211,CDKN3
1,228441,128,9280779,0.227463218,0.31739524,CDNF
2,228441,124,9280779,0.550197939,0.655267592,CDO1
11,228441,819,9280779,0.042729377,0.545656285,CDON
14,228441,88,9280779,8.12E-14,6.463321243,CDPF1
29,228441,178,9280779,1.08E-27,6.61893893,CDR2
26,228441,610,9280779,0.005498807,1.731625176,CDS2
7,228441,43,9280779,8.52E-08,6.61363104,CDT1
38,228441,203,9280779,7.99E-42,7.604977564,CDV3
15,228441,97,9280779,3.06E-14,6.282462475,CDX2
21,228441,2212,9280779,6.44E-06,0.385695481,CDYL
9,228441,23,9280779,2.04E-21,15.89736157,CEBPA
14,228441,17,9280779,1.65E-54,33.45719232,CEBPA-AS1
42,228441,48,9280779,1.49E-165,35.54826684,CEBPB
21,228441,108,9280779,7.60E-25,7.899614853,CEBPG
3,228441,197,9280779,0.404640466,0.618679046,CEBPZ
1,228441,2624,9280779,2.56E-15,0.015482695,CELF4
2,228441,613,9280779,0.00076813,0.132550051,CELF5
81,228441,1771,9280779,3.03E-08,1.85813317,CELSR1
37,228441,252,9280779,7.73E-31,5.965015297,CELSR2
36,228441,270,9280779,1.07E-26,5.416878756,CELSR3
14,228441,106,9280779,3.41E-11,5.365776127,CENPA
22,228441,33,9280779,4.37E-74,27.08439378,CENPB
20,228441,40,9280779,3.51E-55,20.31329534,CENPBD1
4,228441,600,9280779,0.005224963,0.270843938,CENPC1
2,228441,594,9280779,0.000983764,0.136789868,CENPE
3,228441,599,9280779,0.002281923,0.203472073,CENPF
2,228441,199,9280779,0.192575191,0.408307444,CENPH
9,228441,340,9280779,0.82951953,1.075409753,CENPI
13,228441,343,9280779,0.123689675,1.53978332,CENPJ
3,228441,355,9280779,0.053237064,0.343323301,CENPK
5,228441,181,9280779,0.799025462,1.12228151,CENPL
2,228441,20,9280779,0.040476744,4.062659067,CENPM
4,228441,196,9280779,0.710214518,0.829114095,CENPN
14,228441,249,9280779,0.001978367,2.284225982,CENPO
11,228441,1467,9280779,3.14E-05,0.304630196,CENPP
7,228441,240,9280779,0.657704266,1.184942228,CENPQ
9,228441,112,9280779,0.000297446,3.264636751,CENPT
2,228441,90,9280779,0.886234758,0.902813126,CENPV
7,228441,69,9280779,0.000106128,4.121538184,CENPW
10,228441,4298,9280779,1.37E-20,0.094524408,CEP112
22,228441,715,9280779,0.301524867,1.250048944,CEP120
6,228441,3800,9280779,1.52E-19,0.064147248,CEP128
14,228441,631,9280779,0.700680561,0.90138236,CEP135
3,228441,617,9280779,0.001810632,0.197536097,CEP152
5,228441,682,9280779,0.004152595,0.297848905,CEP164
6,228441,1042,9280779,0.00010951,0.233934303,CEP170
22,228441,254,9280779,1.53E-09,3.518838562,CEP170B
1,228441,45,9280779,0.919418596,0.902813126,CEP19
17,228441,1071,9280779,0.070446789,0.644866519,CEP192
18,228441,460,9280779,0.051581217,1.589736157,CEP250
5,228441,318,9280779,0.315990952,0.638782872,CEP44
11,228441,358,9280779,0.467839069,1.248303065,CEP57
3,228441,505,9280779,0.00765709,0.241346083,CEP57L1
2,228441,763,9280779,0.000110139,0.106491719,CEP63
26,228441,276,9280779,1.87E-12,3.8271426,CEP68
6,228441,766,9280779,0.003189728,0.318223948,CEP70
39,228441,482,9280779,3.54E-14,3.287213768,CEP72
1,228441,11,9280779,0.179663715,3.693326425,CEP76
4,228441,299,9280779,0.218615537,0.543499541,CEP85
1,228441,195,9280779,0.083635876,0.208341491,CEP95
1,228441,294,9280779,0.020644236,0.138185683,CEP97
19,228441,331,9280779,0.000217879,2.332039948,CEPT1
74,228441,558,9280779,1.08E-52,5.387755752,CERK
20,228441,54,9280779,1.60E-43,15.04688543,CERS2
2,228441,210,9280779,0.16535904,0.386919911,CERS4
1,228441,263,9280779,0.031776526,0.154473729,CERS5
30,228441,2236,9280779,0.000801426,0.545079481,CERS6
9,228441,282,9280779,0.44176302,1.296593319,CES1
8,228441,80,9280779,4.17E-05,4.062659067,CES2
17,228441,149,9280779,4.24E-11,4.6352486,CETN3
1,228441,25,9280779,0.630653164,1.625063627,CETN4P
5,228441,37,9280779,5.78E-05,5.490079821,CFB
32,228441,1009,9280779,0.157019108,1.288454808,CFDP1
1,228441,273,9280779,0.02763396,0.14881535,CFHR5
3,228441,485,9280779,0.009911925,0.251298499,CFI
4,228441,15,9280779,1.10E-07,10.83375751,CFL1
1,228441,228,9280779,0.052064189,0.178186801,CFL1P1
9,228441,53,9280779,4.69E-10,6.89885502,CFL2
48,228441,335,9280779,2.47E-38,5.82112344,CFLAR
9,228441,144,9280779,0.004936134,2.539161917,CFLAR-AS1
18,228441,645,9280779,0.599108222,1.133765321,CGGBP1
4,228441,195,9280779,0.717816226,0.833365963,CGN
22,228441,1422,9280779,0.029203823,0.628540784,CGNL1
8,228441,94,9280779,0.000332478,3.457582185,CGREF1
1,228441,188,9280779,0.092601877,0.216098887,CGRRF1
20,228441,302,9280779,8.06E-06,2.690502694,CHAF1A
10,228441,310,9280779,0.398516897,1.310535183,CHAF1B
7,228441,39,9280779,1.38E-08,7.291952172,CHCHD10
5,228441,19,9280779,3.71E-09,10.69120807,CHCHD1
4,228441,2979,9280779,5.95E-16,0.054550642,CHCHD3
16,228441,100,9280779,1.13E-15,6.500254508,CHCHD4
11,228441,50,9280779,1.56E-15,8.937849948,CHCHD5
8,228441,2459,9280779,1.58E-11,0.132172723,CHCHD6
5,228441,51,9280779,0.001425307,3.982999086,CHCHD7
5,228441,573,9280779,0.015794282,0.354507772,CHD1
11,228441,197,9280779,0.006560756,2.268489835,CHD1L
76,228441,1168,9280779,1.37E-17,2.643511037,CHD2
5,228441,173,9280779,0.723083121,1.174178921,CHD3
11,228441,241,9280779,0.04186959,1.854325715,CHD4
34,228441,1840,9280779,0.096458074,0.750708741,CHD6
22,228441,1613,9280779,0.005263576,0.55411345,CHD7
21,228441,516,9280779,0.022456397,1.65340776,CHD8
46,228441,1846,9280779,0.934398105,1.012363581,CHD9
30,228441,246,9280779,4.07E-20,4.954462277,CHDH
7,228441,285,9280779,0.995503159,0.997846087,CHEK1
3,228441,483,9280779,0.010171187,0.252339073,CHEK2
6,228441,169,9280779,0.375284352,1.442364166,CHI3L2
24,228441,418,9280779,3.23E-05,2.332627216,CHID1
29,228441,468,9280779,5.81E-07,2.517459678,CHKA
10,228441,858,9280779,0.016149692,0.473503388,CHM
8,228441,265,9280779,0.568789484,1.226463115,CHMP2B
21,228441,294,9280779,7.71E-07,2.901899334,CHMP4B
8,228441,205,9280779,0.197014501,1.585427929,CHMP4C
4,228441,142,9280779,0.790040252,1.144411005,CHMP5
5,228441,87,9280779,0.057491653,2.334861533,CHMP6
9,228441,177,9280779,0.030005949,2.065758848,CHMP7
140,228441,3204,9280779,1.62E-11,1.775194349,CHN2
5,228441,338,9280779,0.253254376,0.600985069,CHP1
19,228441,43,9280779,8.68E-48,17.95128425,CHPF
3,228441,65,9280779,0.279177116,1.875073416,CHPF2
15,228441,252,9280779,0.000600353,2.418249445,CHPT1
19,228441,101,9280779,7.37E-22,7.642625968,CHRAC1
6,228441,201,9280779,0.641022595,1.21273405,CHRM5
2,228441,184,9280779,0.23721943,0.441593377,CHRNA5
3,228441,111,9280779,0.872985697,1.098015964,CHRNA6
3,228441,292,9280779,0.120196539,0.41739648,CHRNB3
1,228441,187,9280779,0.093962815,0.217254496,CHST10
36,228441,298,9280779,1.58E-23,4.907910283,CHST12
42,228441,186,9280779,3.36E-56,9.173746281,CHST13
8,228441,43,9280779,5.81E-10,7.558435474,CHST14
173,228441,739,9280779,5.37E-234,9.510690374,CHST15
36,228441,188,9280779,1.04E-40,7.779559916,CHST7
18,228441,718,9280779,0.938792368,1.018493917,CHSY1
2,228441,123,9280779,0.557999138,0.66059497,CHTF18
4,228441,101,9280779,0.34634196,1.608973888,CHTF8
7,228441,66,9280779,6.07E-05,4.308880829,CHTOP
2,228441,270,9280779,0.072572373,0.300937709,CHUK
18,228441,151,9280779,2.51E-12,4.842904848,CHURC1-FNTB
2,228441,83,9280779,0.97628586,0.978953992,CIAO1
10,228441,164,9280779,0.003959165,2.477231139,CIAPIN1
23,228441,149,9280779,5.71E-21,6.271218695,CIB1
28,228441,106,9280779,2.07E-44,10.73155225,CIC
9,228441,57,9280779,2.52E-09,6.414724843,CIDEB
2,228441,126,9280779,0.53492087,0.644866519,CIDEC
8,228441,453,9280779,0.349686387,0.717467385,CIITA
1,228441,138,9280779,0.195055908,0.294395585,CINP
4,228441,342,9280779,0.130047024,0.475164803,CIR1
7,228441,18,9280779,6.35E-17,15.79922971,CIRBP
11,228441,26,9280779,1.88E-27,17.18817298,CIRBP-AS1
8,228441,243,9280779,0.416710515,1.337500928,CIRH1A
18,228441,171,9280779,1.62E-10,4.276483229,CISD1
10,228441,41,9280779,1.02E-15,9.908924554,CISD3
6,228441,1234,9280779,1.03E-05,0.197536097,CIT
11,228441,35,9280779,1.61E-21,12.76835707,CITED2
3,228441,35,9280779,0.027025213,3.482279201,CITED4
2,228441,421,9280779,0.009551427,0.193000431,CIZ1
13,228441,216,9280779,0.00121174,2.445118883,CKAP2
7,228441,167,9280779,0.162670955,1.702910986,CKAP2L
2,228441,662,9280779,0.000406446,0.122738945,CKAP5
5,228441,35,9280779,3.04E-05,5.803798668,CKB
2,228441,25,9280779,0.089418893,3.250127254,CKS1B
20,228441,70,9280779,1.17E-34,11.60759734,CKS2
27,228441,2866,9280779,2.47E-07,0.382734804,CLASP1
15,228441,1563,9280779,0.000165809,0.389890506,CLASP2
7,228441,223,9280779,0.525408545,1.275274147,CLASRP
2,228441,24,9280779,0.078137871,3.385549223,CLCC1
2,228441,112,9280779,0.651417247,0.725474833,CLCN2
42,228441,742,9280779,6.56E-08,2.29961834,CLCN3
11,228441,467,9280779,0.885273496,0.956943249,CLCN4
15,228441,973,9280779,0.069555716,0.626309209,CLCN5
12,228441,322,9280779,0.155350747,1.514034435,CLCN6
10,228441,266,9280779,0.185305662,1.527315439,CLCN7
11,228441,171,9280779,0.00133475,2.613406418,CLDN11
13,228441,1229,9280779,0.001808756,0.42973611,CLDN12
30,228441,192,9280779,3.05E-27,6.347904793,CLDN14
44,228441,1133,9280779,0.002761593,1.577731677,CLDN1
12,228441,59,9280779,1.48E-15,8.263035391,CLDN15
1,228441,84,9280779,0.460461193,0.483649889,CLDN19
1,228441,2,9280779,0.00046735,20.31329534,CLDN4
5,228441,147,9280779,0.475036061,1.381856826,CLDND1
8,228441,15,9280779,3.61E-24,21.66751503,CLDND2
26,228441,2283,9280779,6.20E-05,0.462676898,CLEC16A
10,228441,968,9280779,0.004831858,0.419696185,CLEC18C
3,228441,105,9280779,0.798856165,1.160759734,CLEC4F
4,228441,322,9280779,0.165783691,0.504678145,CLGN
15,228441,32,9280779,7.36E-40,19.04371438,CLIC1
27,228441,877,9280779,0.251182633,1.250761628,CLIC4
17,228441,634,9280779,0.727584612,1.089356532,CLINT1
23,228441,1034,9280779,0.630831926,0.903686253,CLIP1
28,228441,779,9280779,0.047698635,1.460262566,CLIP2
1,228441,15,9280779,0.314831493,2.708439378,CLIP3
20,228441,78,9280779,2.56E-31,10.41707453,CLK1
18,228441,80,9280779,5.65E-25,9.140982901,CLK2
5,228441,126,9280779,0.290378934,1.612166297,CLK3
28,228441,191,9280779,1.08E-23,5.95573057,CLK4
38,228441,1277,9280779,0.248398875,1.208935353,CLMN
9,228441,96,9280779,3.65E-05,3.808742876,CLN5
30,228441,435,9280779,1.18E-08,2.80183384,CLN6
9,228441,181,9280779,0.035595253,2.020106719,CLN8
2,228441,157,9280779,0.345961873,0.517536187,CLNS1A
1,228441,922,9280779,5.33E-06,0.044063547,CLOCK
1,228441,49,9280779,0.852613191,0.829114095,CLP1
31,228441,1071,9280779,0.373222047,1.175933063,CLPB
6,228441,63,9280779,0.000640122,3.869199112,CLPP
24,228441,324,9280779,4.37E-08,3.009377087,CLPTM1
9,228441,254,9280779,0.280140125,1.439524866,CLPX
10,228441,126,9280779,0.000162993,3.224332593,CLRN2
1,228441,244,9280779,0.041502695,0.166502421,CLSPN
8,228441,726,9280779,0.020230827,0.44767593,CLSTN1
24,228441,233,9280779,3.83E-13,4.184713202,CLSTN3
17,228441,159,9280779,3.23E-10,4.343723531,CLTA
9,228441,261,9280779,0.317756986,1.40091692,CLTB
14,228441,810,9280779,0.187372017,0.702187987,CLTC
26,228441,996,9280779,0.767329979,1.060533491,CLTCL1
55,228441,172,9280779,2.71E-102,12.99106097,CLU
10,228441,137,9280779,0.000493535,2.965444575,CLUH
17,228441,70,9280779,1.64E-25,9.866457735,CLUHP3
7,228441,1750,9280779,4.12E-08,0.162506363,CLVS1
3,228441,509,9280779,0.007272006,0.239449454,CLVS2
27,228441,2291,9280779,9.99E-05,0.47879439,CLYBL
2,228441,547,9280779,0.001817271,0.148543293,CMAHP
6,228441,167,9280779,0.359884805,1.459637988,CMAS
8,228441,279,9280779,0.670025896,1.164920163,CMBL
12,228441,543,9280779,0.711776611,0.897825208,CMC1
17,228441,243,9280779,1.33E-05,2.842189471,CMC2
207,228441,2577,9280779,2.54E-67,3.263369914,CMIP
7,228441,437,9280779,0.255833689,0.650769187,CMKLR1
18,228441,486,9280779,0.086520413,1.504688543,CMPK1
15,228441,78,9280779,5.39E-18,7.812805899,CMTM3
4,228441,522,9280779,0.013925736,0.311314871,CMTM4
29,228441,514,9280779,7.77E-06,2.292161731,CMTM7
21,228441,1161,9280779,0.160101213,0.734847893,CMTM8
3,228441,998,9280779,1.40E-05,0.12212402,CMYA5
13,228441,166,9280779,2.17E-05,3.181600474,CNBP
5,228441,371,9280779,0.174402448,0.547528176,CNDP1
9,228441,203,9280779,0.079697625,1.801178897,CNDP2
9,228441,116,9280779,0.00045999,3.152063069,CNEP1R1
3,228441,234,9280779,0.253196536,0.520853727,CNGA1
37,228441,714,9280779,6.25E-06,2.105299517,CNGB1
12,228441,115,9280779,2.15E-07,4.239296418,CNIH
10,228441,215,9280779,0.045449698,1.889608869,CNIH4
22,228441,292,9280779,9.94E-08,3.060907516,CNN3
28,228441,1478,9280779,0.168726111,0.769651244,CNNM2
1,228441,12,9280779,0.212897346,3.385549223,CNNM3
16,228441,728,9280779,0.653804669,0.892892103,CNOT10
26,228441,334,9280779,2.34E-09,3.162548975,CNOT11
16,228441,139,9280779,1.20E-10,4.676442092,CNOT1
19,228441,947,9280779,0.376796183,0.815105832,CNOT2
1,228441,155,9280779,0.150812215,0.262107037,CNOT3
26,228441,1283,9280779,0.325591057,0.823298018,CNOT4
8,228441,710,9280779,0.024190543,0.457764402,CNOT6
9,228441,814,9280779,0.014207995,0.449188349,CNOT6L
3,228441,121,9280779,0.990110366,1.007270843,CNOT7
31,228441,187,9280779,4.44E-30,6.734889363,CNOT8
9,228441,57,9280779,2.52E-09,6.414724843,CNP
8,228441,72,9280779,9.08E-06,4.51406563,CNPPD1
1,228441,26,9280779,0.658759528,1.56256118,CNPY2
22,228441,103,9280779,1.31E-28,8.677524221,CNPY3
15,228441,58,9280779,4.29E-24,10.5068769,CNPY4
29,228441,1016,9280779,0.431273378,1.159617253,CNST
4,228441,97,9280779,0.306488038,1.675323327,CNTD1
7,228441,39,9280779,1.38E-08,7.291952172,CNTD2
8,228441,2687,9280779,9.46E-13,0.120957471,CNTLN
11,228441,748,9280779,0.086402614,0.597449863,CNTRL
5,228441,104,9280779,0.136306661,1.953201475,CNTROB
25,228441,715,9280779,0.082926016,1.420510163,COA1
10,228441,20,9280779,1.88E-28,20.31329534,COA3
2,228441,22,9280779,0.057752064,3.693326425,COA4
11,228441,71,9280779,7.40E-11,6.294260527,COA5
18,228441,110,9280779,6.99E-18,6.647987565,COA6
20,228441,42,9280779,3.42E-53,19.34599556,COASY
37,228441,2711,9280779,0.000300897,0.554475786,COBL
56,228441,1349,9280779,0.000106293,1.686500428,COBLL1
19,228441,146,9280779,2.10E-14,5.287022074,COG1
30,228441,486,9280779,4.17E-07,2.507814239,COG2
12,228441,570,9280779,0.59169361,0.855296646,COG3
5,228441,253,9280779,0.626206783,0.802897049,COG4
19,228441,2912,9280779,5.59E-10,0.265077343,COG5
13,228441,1177,9280779,0.003168403,0.448721902,COG6
2,228441,447,9280779,0.00676882,0.181774455,COG7
7,228441,50,9280779,1.11E-06,5.687722694,COG8
6,228441,318,9280779,0.517580926,0.766539447,COL16A1
5,228441,2851,9280779,7.65E-15,0.071249721,COL21A1
8,228441,1563,9280779,9.57E-07,0.207941603,COL26A1
45,228441,1457,9280779,0.132961986,1.254767728,COL27A1
6,228441,1748,9280779,1.75E-08,0.13945054,COL4A2
17,228441,940,9280779,0.206040672,0.734736214,COL4A3BP
5,228441,1331,9280779,1.29E-06,0.152616794,COL4A5
4,228441,1504,9280779,5.97E-08,0.108049443,COL4A6
6,228441,1107,9280779,4.92E-05,0.220198323,COL5A2
1,228441,145,9280779,0.175350018,0.280183384,COL7A1
36,228441,162,9280779,1.22E-47,9.028131261,COL9A2
35,228441,260,9280779,2.60E-26,5.468964129,COL9A3
14,228441,487,9280779,0.566542742,1.167910204,COLEC11
43,228441,1778,9280779,0.909102851,0.982532845,COLEC12
5,228441,250,9280779,0.64518941,0.812531813,COLGALT1
15,228441,1893,9280779,4.02E-06,0.321922272,COMMD10
7,228441,141,9280779,0.06444083,2.016922941,COMMD2
2,228441,46,9280779,0.424691623,1.766373508,COMMD4
13,228441,110,9280779,3.32E-09,4.801324352,COMMD6
19,228441,367,9280779,0.001223986,2.103283986,COMMD7
3,228441,140,9280779,0.812088987,0.8705698,COMMD8
66,228441,285,9280779,1.50E-89,9.408263103,COMT
21,228441,30,9280779,4.33E-73,28.43861347,COMTD1
4,228441,383,9280779,0.078669981,0.424298597,COPA
4,228441,295,9280779,0.229314315,0.550869026,COPB1
1,228441,282,9280779,0.024380798,0.144065924,COPB2
2,228441,121,9280779,0.573934022,0.671513895,COPE
6,228441,217,9280779,0.778606617,1.123315871,COPG1
1,228441,271,9280779,0.028415574,0.149913619,COPS3
1,228441,278,9280779,0.025775123,0.146138815,COPS4
2,228441,194,9280779,0.206415962,0.418830832,COPS5
9,228441,24,9280779,1.06E-20,15.2349715,COPS6
4,228441,68,9280779,0.08057249,2.389799451,COPS7A
31,228441,222,9280779,1.42E-24,5.673082481,COPS7B
1,228441,105,9280779,0.326616808,0.386919911,COPS8
10,228441,218,9280779,0.05045411,1.863605077,COPZ1
5,228441,30,9280779,4.40E-06,6.771098446,COQ10A
13,228441,219,9280779,0.001451493,2.411624104,COQ10B
3,228441,157,9280779,0.663125949,0.77630428,COQ2
5,228441,106,9280779,0.14805869,1.916348617,COQ4
1,228441,70,9280779,0.584437829,0.580379867,COQ6
5,228441,109,9280779,0.166609027,1.863605077,COQ9
5,228441,2048,9280779,1.68E-10,0.099186012,CORIN
5,228441,42,9280779,0.000226517,4.83649889,CORO1B
79,228441,657,9280779,2.70E-49,4.885084723,CORO1C
25,228441,634,9280779,0.019677515,1.6019949,CORO2A
1,228441,11,9280779,0.179663715,3.693326425,CORO7
6,228441,466,9280779,0.108521405,0.52308915,COTL1
8,228441,50,9280779,1.47E-08,6.500254508,COX11
4,228441,78,9280779,0.14316405,2.083414906,COX14
5,228441,129,9280779,0.315027288,1.574674057,COX18
5,228441,47,9280779,0.000681533,4.321977731,COX19
19,228441,49,9280779,4.87E-43,15.75316781,COX20
3,228441,104,9280779,0.786250481,1.171920885,COX4I1
3,228441,189,9280779,0.447274315,0.644866519,COX5A
6,228441,27,9280779,3.22E-09,9.028131261,COX5B
2,228441,45,9280779,0.406741877,1.805626252,COX6A1
10,228441,111,9280779,2.54E-05,3.660053214,COX6C
12,228441,88,9280779,3.66E-10,5.539989637,COX7A2L
3,228441,46,9280779,0.089005024,2.649560261,COX7B
1,228441,19,9280779,0.448035329,2.138241614,COX8A
14,228441,478,9280779,0.520856704,1.189900145,CP
6,228441,189,9280779,0.538408309,1.289733037,CPA5
7,228441,50,9280779,1.11E-06,5.687722694,CPB2
16,228441,402,9280779,0.057012499,1.616978733,CPB2-AS1
13,228441,529,9280779,0.995406522,0.998385026,CPD
15,228441,829,9280779,0.235666401,0.735101158,CPE
12,228441,493,9280779,0.969477182,0.988882532,CPEB2
37,228441,1998,9280779,0.085293868,0.752344272,CPEB3
94,228441,700,9280779,1.60E-67,5.455570748,CPEB4
6,228441,441,9280779,0.143295135,0.55274273,CPLX1
87,228441,916,9280779,1.83E-38,3.85863907,CPLX2
7,228441,258,9280779,0.79926622,1.10227184,CPN1
2,228441,114,9280779,0.633350677,0.712747205,CPN2
3,228441,1026,9280779,9.78E-06,0.118791201,CPNE5
1,228441,2020,9280779,4.92E-12,0.020112174,CPNE8
11,228441,121,9280779,8.58E-06,3.693326425,CPOX
45,228441,1248,9280779,0.01136696,1.464901106,CPPED1
29,228441,4148,9280779,5.64E-13,0.284033541,CPQ
13,228441,1712,9280779,7.76E-06,0.308496308,CPS1
6,228441,374,9280779,0.294547595,0.651763487,CPSF2
22,228441,359,9280779,1.72E-05,2.489651796,CPSF3
14,228441,101,9280779,7.74E-12,5.631408608,CPSF4L
2,228441,359,9280779,0.021822424,0.226331981,CPSF6
12,228441,253,9280779,0.023811448,1.926952917,CPSF7
9,228441,786,9280779,0.019337016,0.46518997,CPT1A
34,228441,192,9280779,2.28E-35,7.194292098,CPT2
21,228441,1155,9280779,0.167321563,0.738665285,CPVL
3,228441,69,9280779,0.328211919,1.766373508,CR627225
9,228441,21,9280779,5.52E-23,17.411396,CR749689
11,228441,131,9280779,3.20E-05,3.41139311,CR933665
9,228441,785,9280779,0.019549995,0.465782568,CR936677
13,228441,1827,9280779,2.03E-06,0.289078095,CRADD
8,228441,495,9280779,0.234399079,0.656591364,CRAMP1L
8,228441,138,9280779,0.015174537,2.355164677,CRAT
13,228441,307,9280779,0.052442515,1.72034423,CRBN
11,228441,278,9280779,0.119081552,1.607526969,CRCP
3,228441,14,9280779,4.04E-05,8.705698001,CREB3
204,228441,1020,9280779,8.52E-233,8.125318135,CREB3L2
6,228441,1141,9280779,3.23E-05,0.213636761,CREBBP
9,228441,249,9280779,0.254596276,1.468430988,CREBL2
29,228441,826,9280779,0.058829964,1.4263573,CREBRF
11,228441,65,9280779,6.31E-12,6.875269191,CREBZF
2,228441,96,9280779,0.815209745,0.846387306,CRELD1
11,228441,750,9280779,0.08474276,0.595856663,CREM
